,lep1pt,lep2pt,theta_ll,b1pt,b2pt,theta_bb,MET,dR_l1,dR_l2
43260,58.4124,31.8646,1.8003,63.3837,58.9401,1.70186,46.6859,1.33757,1.94539
43261,113.171,66.3753,1.14911,180.701,88.0563,0.861753,62.7684,1.38883,0.944821
43262,45.3157,35.2184,1.06607,140.939,33.3826,0.996479,86.6436,0.793425,1.99378
43263,52.7861,36.5725,1.63455,81.0581,53.0695,0.797881,111.211,1.10416,1.51857
43264,98.1158,97.8598,1.50738,142.444,106.877,1.77398,25.9075,1.06899,1.03107
43265,74.581,54.4878,0.339764,77.1054,49.1115,1.27967,94.1452,1.81764,1.36852
43266,120.159,37.5855,2.13704,162.303,80.9515,2.37254,11.1752,1.56669,1.50776
43267,103.769,54.2171,2.59035,221.842,56.7138,2.35415,45.9556,1.44578,1.98671
43268,73.2652,32.7506,1.48131,145.543,117.132,2.58357,60.7764,1.31426,2.1391
43269,79.1934,35.9455,0.829914,145.791,60.4692,0.805576,126.125,0.541996,0.768357
43270,245.946,85.649,1.78718,138.928,82.5247,1.09539,61.0223,0.852712,0.876165
43271,60.9997,36.3374,2.37155,111.158,41.9496,2.25019,91.5823,2.90852,1.12686
43272,118.842,52.4342,1.92568,116.208,63.9413,0.989809,94.2171,0.959306,1.11846
43273,37.4668,31.5144,0.366767,99.0765,53.7905,2.06525,35.223,1.52202,2.27374
43274,58.3296,34.4822,2.3937,92.5595,59.6253,2.62205,106.148,0.759233,1.42961
43275,64.1453,49.6507,0.615076,56.9551,56.4996,1.39095,55.8361,1.69579,0.590504
43276,40.4453,30.8378,0.304439,100.625,38.7133,1.38045,30.2306,2.45539,1.5554
43277,77.2625,36.9026,1.50634,179.196,54.3358,2.49815,114.858,1.30294,1.00567
43278,92.3732,64.5518,1.77483,72.8158,62.8792,2.10089,108.023,0.961169,1.23478
43279,100.351,92.7772,2.13783,76.6553,47.8281,1.47169,225.719,2.42689,1.01098
43280,77.4047,38.7573,2.683,65.9486,57.6313,2.0122,80.326,1.58852,1.48447
43281,52.4011,34.7351,0.828815,107.115,34.6873,2.20197,83.5244,1.97513,1.59322
43282,52.9513,43.473,2.35895,66.4305,53.1242,1.50419,83.1747,1.93431,1.12736
43283,127.223,55.9237,1.41855,112.894,53.2532,1.53814,37.3452,1.30195,1.80545
43284,56.7774,41.842,2.31045,88.0866,41.6443,1.39437,48.5836,1.70838,2.0506
43285,102.272,71.0676,2.19711,71.5371,60.2318,2.54208,123.926,1.54188,0.949633
43286,40.19,34.8936,2.45327,58.882,40.0751,0.562627,72.0161,2.6325,2.53757
43287,81.7453,54.5636,1.29968,239.355,136.311,1.33255,115.918,0.688957,0.656277
43288,49.3077,33.6479,0.56943,147.68,66.0388,1.04069,36.0893,1.91269,1.66495
43289,64.201,31.8815,0.433455,124.92,91.416,1.56371,93.0839,0.834607,2.88407
43290,94.762,89.826,0.644756,78.8879,46.3808,1.23626,94.1042,1.01072,1.43094
43291,118.674,30.5574,1.00258,68.0642,64.5352,1.24425,123.35,1.2736,0.936254
43292,148.852,72.9219,1.33883,146.247,53.9257,0.580119,181.747,0.861266,1.86703
43293,98.0366,84.5265,2.955,168.051,50.5495,1.79613,81.5253,1.74428,0.847247
43294,90.412,39.8259,2.72997,115.815,58.3406,2.52088,16.1029,1.57492,1.05112
43295,74.9933,63.3843,2.03084,131.561,105.386,1.85355,74.2943,0.985169,1.18399
43296,81.6729,73.0207,2.7819,83.0048,42.5855,2.52867,44.4211,1.22702,2.04372
43297,97.5324,66.4703,2.96449,119.338,76.3455,1.93418,29.0684,1.03216,1.25
43298,92.7368,75.3104,1.45954,114.635,68.9249,1.78645,79.934,1.16049,1.85624
43299,115.219,37.9064,1.17878,57.4371,42.4618,2.31753,79.7835,2.12571,0.66345
43300,90.0489,46.065,2.13822,152.177,119.951,1.93773,35.9575,1.16282,1.49782
43301,81.6994,42.7004,1.38472,66.4426,54.4349,0.488656,5.26175,2.82225,0.915857
43302,92.4647,40.477,1.48298,67.088,65.5814,1.94916,74.4588,2.56851,1.12913
43303,86.4109,49.6722,2.27595,271.572,86.0488,2.19056,146.411,1.46589,1.1307
43304,46.9293,30.4741,1.69377,96.5624,88.8375,1.42519,20.4137,1.57101,1.23339
43305,69.3257,51.6897,1.51024,48.5038,48.3688,1.64583,86.9231,1.14698,1.94395
43306,67.5322,54.2449,0.95905,91.7544,57.1494,1.18532,30.2351,0.930664,0.688702
43307,78.2224,77.6745,2.23994,49.9634,46.5628,2.01285,106.151,1.22872,2.46173
43308,98.4095,33.7417,1.4418,95.8736,39.9146,1.67576,30.451,2.48197,1.77266
43309,71.9394,64.2177,1.5465,95.3148,93.2733,1.81198,100.947,0.858509,0.985755
43310,104.479,94.749,1.62652,139.659,107.277,1.68317,110.47,1.31819,1.1498
43311,70.1731,53.8524,0.916791,64.2945,40.0137,1.08494,31.4642,0.615856,2.02244
43312,75.4183,63.4687,1.3474,53.2574,46.5225,2.71476,24.5472,2.09655,2.19769
43313,75.1394,50.5868,2.87673,189.154,85.8377,2.9927,46.2984,0.885208,0.669823
43314,189.391,56.0029,1.06439,179.432,67.1243,0.495823,33.3362,2.70999,1.80969
43315,98.4826,39.2657,0.908774,150.599,55.4051,1.04975,56,1.76865,0.955428
43316,52.7617,33.7662,0.393138,108.239,59.7191,1.45624,71.0068,3.03832,1.47908
43317,60.2989,33.739,0.546864,101.153,45.0314,2.2765,52.4679,1.43907,1.59395
43318,94.6214,83.9526,2.10408,52.1267,33.7378,0.688774,56.3316,1.26055,1.31941
43319,55.2931,53.7348,2.49397,77.9133,62.1087,2.81979,14.3011,1.62245,1.76465
43320,89.6565,66.0237,2.45484,46.8876,34.6377,1.64992,174.4,1.16773,1.83679
43321,37.6894,36.0851,1.92194,123.212,58.8682,1.02928,60.5304,1.36192,1.45584
43322,102.041,62.6248,1.80466,147.014,71.8246,0.445096,64.8027,3.23458,2.20869
43323,123.739,53.4052,1.66027,86.2873,70.1793,2.70805,52.662,1.2268,1.34512
43324,90.997,71.5306,1.50889,182.091,38.554,1.97808,151.608,1.3149,1.02012
43325,44.8244,35.1847,0.989526,88.4368,57.7292,1.84194,110.439,2.33885,1.04354
43326,55.2564,38.6889,1.67173,98.8851,94.3995,2.37668,60.9726,2.25428,1.61196
43327,105.582,88.82,0.624227,63.9495,62.103,0.637363,58.4889,0.74979,1.55168
43328,70.2119,34.6682,0.840215,102.197,42.5895,1.84596,39.5125,1.50388,2.57677
43329,81.9656,44.6246,1.63502,76.0961,47.5943,1.13695,13.5,1.35043,1.60747
43330,102.854,85.2011,2.03769,140.935,44.085,1.75884,27.9948,0.928764,1.75371
43331,296.997,108.791,0.852903,202.228,140.585,0.861125,153.701,0.527924,0.619706
43332,73.374,50.6161,0.518025,77.8797,47.3989,2.77549,64.6443,1.67523,2.57714
43333,81.642,44.4015,2.59192,204.073,106.709,1.54923,101.079,1.11076,0.677352
43334,57.8125,43.5634,0.845347,167.365,92.4763,1.45635,90.7175,1.10897,1.4743
43335,82.0408,34.8009,1.20624,151.883,52.172,1.91115,31.0348,1.5604,1.76712
43336,87.1927,32.9412,1.49411,129.655,55.6902,2.93915,116.317,1.18784,1.45782
43337,84.8582,64.9322,1.4845,69.3879,37.9259,0.317486,42.7942,2.50387,2.02472
43338,48.7928,44.1796,0.296851,39.8022,39.0933,1.3002,83.0535,1.25914,2.9609
43339,93.6038,41.5613,0.966441,110.171,95.3993,1.77888,39.4583,1.21056,1.37467
43340,70.5528,49.3933,1.38507,93.353,70.0792,1.37055,26.4411,2.17552,1.30342
43341,59.0267,38.9465,2.34203,121.548,92.4654,2.49839,57.351,1.76723,1.5449
43342,71.0789,66.262,2.78513,41.224,38.0067,2.03065,60.1099,2.2167,1.44557
43343,74.9705,62.7875,1.39418,175.581,31.2998,1.02403,175.532,1.98597,0.910802
43344,74.4271,54.7454,2.03564,57.916,44.9562,2.67276,31.6083,2.54107,2.29304
43345,86.3195,40.6429,1.12292,174.516,69.7002,2.37787,108.73,2.13273,1.23287
43346,69.8453,45.0848,1.24262,167.055,141.317,2.4241,36.6866,1.02332,1.47529
43347,130.585,52.2045,0.652754,114.176,41.9365,0.88151,34.5263,1.57258,1.06581
43348,48.1417,46.2547,2.91384,145.091,134.173,1.87206,34.2686,1.09847,1.15295
43349,69.0574,36.9051,0.6521,41.499,35.4016,1.39514,17.7557,1.62467,1.50696
43350,98.0469,57.1978,2.28819,61.4759,39.9443,1.18133,82.9918,0.986776,2.59202
43351,136.836,113.814,1.64732,140.796,30.2095,1.44084,85.5441,1.18441,2.74121
43352,233.21,230.26,2.42178,187.288,54.5504,2.01263,19.8401,0.981466,0.521276
43353,76.4063,52.7352,1.45529,82.0161,61.5677,0.900718,57.5272,2.17969,2.14711
43354,101.922,51.3247,0.832209,69.4722,68.2289,2.08607,45.519,1.99898,2.37981
43355,83.3073,73.6822,1.25669,68.122,42.7914,1.06896,16.9041,2.32647,2.70995
43356,57.6664,39.4926,1.4371,60.0619,42.7625,1.25834,46.3721,1.81481,2.38026
43357,75.4765,67.3619,2.54815,171.468,108.843,2.35595,64.7208,0.830473,1.38475
43358,72.0428,44.213,0.609094,177.197,49.5303,0.935538,101.033,1.8937,1.53373
43359,107.115,80.0374,1.11771,75.596,36.2309,0.56519,54.1068,2.29157,1.26316
43360,115.638,35.923,1.83938,116.526,62.7651,0.941962,68.6892,1.22839,3.33102
43361,296.702,44.4256,0.594366,269.684,110.581,0.984836,99.0083,0.715969,0.790203
43362,132.147,65.9513,1.71486,96.1429,44.1837,1.0549,34.956,0.986128,1.37034
43363,52.2697,41.8094,2.28919,105.632,82.1648,1.76798,67.3305,1.28341,2.15539
43364,66.9306,41.5894,1.10141,87.2425,41.3942,1.08842,99.9146,1.49129,1.10998
43365,95.3454,73.6975,2.43983,80.7152,56.512,1.36401,65.0838,1.77617,1.70533
43366,73.1703,34.7062,0.894655,55.076,35.1343,2.31016,82.7668,2.23041,2.05155
43367,90.5728,38.8975,3.06339,163.073,88.9886,2.96378,22.5949,1.02786,0.943688
43368,52.8774,33.7238,1.91009,100.133,65.0879,0.610585,26.8979,2.61518,2.8761
43369,49.3212,38.7037,2.66531,85.1851,40.4449,2.362,37.8811,1.74764,0.833551
43370,247.932,203.206,0.935784,114.793,65.8835,0.864442,72.7152,0.647279,0.567851
43371,139.482,49.7087,1.52834,40.7063,34.3565,0.451953,29.6132,1.63838,1.75356
43372,128.034,42.8964,0.931662,70.5343,45.036,1.67867,38.3932,1.63458,1.60759
43373,86.4706,85.5529,1.68254,214.109,180.444,2.15336,57.7547,0.622569,1.02846
43374,62.8767,30.5019,1.17951,107.921,68.3926,1.64656,61.5554,2.13056,2.72212
43375,101.106,72.5709,1.86261,33.6251,30.3338,1.25495,37.5375,2.89461,2.14096
43376,105.649,80.2663,2.25095,127.046,38.3367,1.43605,80.4794,1.74447,0.850436
43377,122.787,50.6284,2.76925,104.855,103.272,2.15349,70.6415,1.43748,0.83502
43378,108.774,31.6472,1.1799,43.9957,34.2137,1.02407,127.062,1.45036,1.29884
43379,58.7428,51.3308,1.38294,129.108,125.532,2.29017,49.9775,2.20062,1.70328
43380,77.7838,40.9861,0.652841,150.109,114.269,0.658166,103.616,1.24852,2.06792
43381,127.275,35.8204,0.944836,69.0622,51.5733,0.63473,115.427,1.80794,2.74969
43382,60.8516,38.5612,0.816144,77.1675,65.4571,1.97672,73.2117,0.695077,2.10975
43383,45.0958,44.2557,0.720025,118.428,110.66,0.929314,48.2514,1.07182,1.48178
43384,103.594,58.1451,1.08701,173.068,117.592,2.09628,47.378,1.16011,1.19074
43385,62.2242,50.2125,0.261171,70.7413,56.3552,0.782678,35.2136,1.65382,1.53821
43386,83.0362,44.1129,2.52122,87.232,66.9955,2.12988,92.5472,0.895533,1.42179
43387,103.638,95.7428,0.943828,137.306,72.9943,1.91017,40.3809,1.51728,0.674824
43388,76.37,69.8242,1.37387,37.1315,36.841,1.43961,65.7269,2.0722,0.799449
43389,268.624,205.789,1.99195,134.8,48.9234,2.54932,16.2557,1.03324,0.635171
43390,59.146,50.301,1.94029,114.933,31.1971,0.844637,143.032,1.56543,2.92114
43391,74.5991,59.7725,1.9057,52.4315,35.5043,2.64876,34.0702,1.75959,1.76211
43392,140.851,38.2699,1.19819,111.162,67.3146,1.79954,49.3181,1.30255,1.925
43393,80.8145,57.528,1.89858,72.7027,68.3732,1.66372,87.6771,2.98113,2.8305
43394,47.1026,46.4259,0.842204,174.706,66.012,1.50234,138.275,2.86171,1.03871
43395,85.6801,30.0799,2.0631,154.899,61.9146,2.24005,104.241,1.78554,3.10076
43396,71.9415,54.9369,1.75884,145.775,52.3191,2.23099,136.405,0.998362,1.73448
43397,69.6606,61.5496,0.805635,81.1796,54.3552,0.351158,41.8217,1.1876,2.24607
43398,71.4897,40.7498,1.86829,76.6534,67.4667,1.04726,50.515,0.563606,2.09539
43399,92.6591,54.8159,1.34862,240.639,68.7286,1.9468,27.9404,0.951558,1.09022
43400,99.553,66.6672,1.18947,88.9736,82.2141,1.21664,22.5543,1.33924,1.15245
43401,98.6287,37.9567,1.15427,57.1915,42.1186,0.744915,41.3418,3.11543,1.08258
43402,98.2554,51.6132,1.23877,414.494,334.539,1.76586,140.726,0.5837,0.825284
43403,64.9083,63.7021,0.635327,134.894,75.3452,1.29634,52.346,1.9551,1.22987
43404,52.1398,35.4746,2.69057,96.0352,62.2216,1.14953,67.3606,1.45991,1.55566
43405,101.034,66.4935,1.60652,124.87,61.7988,1.0324,86.1749,1.02044,1.52936
43406,72.5516,35.1744,1.16109,57.8775,32.2253,0.461733,15.9616,2.84677,3.15192
43407,47.776,37.8503,1.53607,47.407,32.6733,0.333004,74.24,1.15447,0.844561
43408,172.456,126.185,2.64713,59.6012,44.5973,1.91703,59.3783,1.68927,1.20515
43409,55.4576,33.6526,2.37759,137.422,53.3327,1.57668,154.485,1.29096,0.797055
43410,88.1416,60.1957,2.48062,62.5491,37.0738,1.75878,65.2687,1.68215,0.939372
43411,67.9733,31.4877,1.94249,77.9591,39.0288,1.44691,27.782,2.62621,0.999029
43412,53.0578,37.5413,0.737707,63.3705,43.9319,0.546696,39.6195,2.7786,2.86932
43413,58.99,50.5941,2.69394,161.201,64.3735,2.49271,42.8266,2.06533,1.50771
43414,48.9757,44.2843,1.69414,60.1093,51.7877,1.07475,25.8182,0.816287,1.06869
43415,66.254,35.6011,1.24663,75.0362,60.2602,1.00575,103.52,1.96702,1.33483
43416,92.4233,41.4048,1.93966,118.882,108.036,2.92372,55.576,1.80196,1.32792
43417,99.8708,82.702,1.10222,99.2257,36.0219,1.17603,43.2795,0.874802,1.80158
43418,59.5272,44.3745,1.57807,110.95,64.9697,2.88919,130.279,1.09097,1.7645
43419,70.5413,39.0605,2.26371,70.2049,68.6281,0.913406,79.9727,1.11359,1.57169
43420,50.6879,45.5145,2.79316,105.422,86.5141,2.4926,86.0229,1.8386,1.51665
43421,82.8661,40.3347,1.21014,88.5383,64.4739,2.62921,46.8593,1.68661,2.03686
43422,52.0006,50.2861,1.06199,105.821,91.8838,0.625769,66.119,2.14243,0.518386
43423,68.0607,51.7183,1.97392,100.803,56.098,1.62208,51.0982,1.00488,1.32487
43424,89.7865,33.8401,1.10108,65.8696,43.0759,1.03317,41.6833,2.40681,2.30074
43425,118.992,111.58,2.0411,125.024,77.8427,1.90108,56.8701,0.767919,0.9873
43426,97.181,47.3771,2.67239,45.9583,40.1444,1.3404,51.7371,2.58551,1.36959
43427,55.4859,42.1288,1.63551,76.6257,65.9145,1.42497,59.4575,1.11759,1.42144
43428,106.218,30.131,1.00846,145.546,84.5225,1.81859,33.603,1.22029,0.943211
43429,120.408,74.4021,2.17603,115.669,79.3728,2.58291,65.9529,1.1423,1.16276
43430,62.9202,38.6805,1.69612,157.348,82.3514,1.94523,56.3421,1.13298,0.935985
43431,78.4066,62.6177,1.73029,163.779,161.274,1.22595,8.84495,1.3693,1.22987
43432,47.1752,34.1687,1.16544,94.3586,70.4419,2.85223,45.6678,2.24126,0.941662
43433,162.664,128.372,2.41445,112.122,36.7293,1.09951,114.208,1.42677,0.59847
43434,199.984,42.1439,0.769006,60.6252,43.1095,1.4208,106.673,1.29607,2.16886
43435,73.5911,72.852,2.42943,69.2349,38.3587,2.67455,77.9036,1.54244,1.99853
43436,96.2598,71.9287,2.59049,104.268,80.2495,1.87112,43.181,0.85778,1.37416
43437,97.7308,37.2416,1.1596,113.512,63.2586,1.48668,58.7735,2.81114,1.59722
43438,114.031,48.7179,0.499958,85.1343,62.3264,2.15931,130.721,1.92878,1.79504
43439,94.1071,87.9906,1.94043,187.208,87.6688,2.69997,125.231,0.734103,1.0225
43440,89.9723,49.8888,2.52524,57.1388,41.0235,1.53723,65.1576,2.14083,1.48813
43441,64.6076,46.0369,2.05866,69.3175,69.0059,1.38828,46.561,2.29576,1.69322
43442,72.0768,39.9282,1.46836,203.118,83.5595,1.57078,116.095,0.837499,2.50669
43443,64.1445,54.9605,0.974717,64.7441,49.1653,0.73203,91.1432,1.04553,2.14431
43444,63.8089,43.0307,0.440931,85.4546,83.0055,0.824272,54.63,2.73676,1.33136
43445,54.6469,49.0518,0.651392,55.2666,43.927,0.142113,29.5751,2.74268,2.15488
43446,118.174,59.8293,2.26689,146.188,96.0422,2.43239,50.2268,1.41371,1.94039
43447,84.4657,55.856,0.860711,187.181,90.5492,0.927821,42.5832,1.03641,1.50632
43448,81.4667,80.7876,0.974969,49.034,43.4884,2.44046,10.2104,1.44375,1.91306
43449,55.6751,42.2627,0.977335,108.766,75.2185,1.34548,116.909,1.85421,1.70878
43450,59.9193,35.8653,2.05842,75.5709,64.1872,2.44232,64.1311,1.73771,2.61624
43451,131.162,80.1851,1.72457,117.414,33.5113,1.40656,86.8626,2.54685,0.884902
43452,179.071,49.2775,0.957431,64.6496,49.5117,2.40101,69.1688,1.75576,1.91847
43453,104.09,53.2709,2.01663,102.992,35.0456,1.25591,84.4673,2.07635,1.46277
43454,73.8635,36.1729,1.30779,96.211,83.0374,1.42947,65.1008,2.16319,0.94599
43455,94.1189,36.0751,0.368305,117.97,32.0516,0.948537,52.9063,2.61522,2.06147
43456,244.142,44.6953,2.86196,160.533,104.891,2.10476,48.8683,0.762079,0.796797
43457,92.5851,87.0105,1.418,129.888,67.1122,1.41274,77.8989,1.70935,1.1159
43458,86.2402,54.6459,2.39089,110.97,80.215,1.12508,13.4657,1.43608,1.91998
43459,48.9739,43.0569,1.92678,65.7029,45.8789,2.60463,31.313,0.595011,2.64314
43460,53.352,37.1608,2.34295,64.7638,52.6517,1.27725,73.3655,2.70262,2.4765
43461,62.0898,42.0667,2.48407,170.191,145.781,2.19946,50.1554,1.68938,1.29656
43462,108.834,62.6266,1.90746,86.6763,60.3703,1.1685,43.8804,0.97148,0.879212
43463,102.05,90.358,2.88698,91.6413,91.4173,2.11895,56.8173,0.631697,1.07124
43464,134.554,74.7613,2.30552,106.226,36.6286,1.33457,22.078,2.29038,1.00194
43465,120.835,115.408,1.78872,142.789,103.94,1.54005,20.2377,1.03022,1.05165
43466,86.5577,54.8357,0.720768,58.3733,43.5487,0.425891,25.5168,2.55911,2.44671
43467,45.8703,35.8516,1.53284,39.7925,31.0388,2.02611,60.8156,3.20223,2.56536
43468,145.212,105.5,2.05511,144.705,96.0083,1.48665,65.071,0.647564,1.15166
43469,77.689,57.4957,0.685159,53.6285,32.5117,0.654124,62.9731,1.20138,2.46743
43470,143.501,70.377,1.98799,104.599,86.0333,2.14218,32.3278,1.23772,1.02956
43471,48.7156,30.4516,1.14772,63.1602,43.9186,0.580667,41.2106,2.2324,2.20153
43472,73.2525,51.9348,2.35721,118.313,35.4079,2.4308,67.8551,1.79924,1.43526
43473,60.246,38.5793,0.946187,57.5945,55.5335,1.82726,93.5882,1.79739,2.41751
43474,131.643,112.787,2.42293,126.401,99.6751,2.88062,84.0704,0.796966,1.09598
43475,54.7833,40.8392,1.0669,104.976,44.7155,1.81506,51.9973,1.99548,1.8779
43476,85.3092,30.9758,1.89571,250.99,90.8728,1.76446,171.387,0.654215,1.81291
43477,121.078,33.1619,1.8719,153.845,57.7879,2.11911,46.3493,1.65825,1.08992
43478,154.656,60.6685,0.605965,257.383,193.293,0.667623,41.269,0.613684,0.86446
43479,80.0204,35.524,0.619606,90.2511,81.4193,1.61555,18.1483,1.90121,2.08288
43480,148.376,128.823,1.28808,114.874,84.966,1.85039,15.6058,4.04693,1.07515
43481,116.464,57.6117,1.48335,75.84,67.933,1.58863,41.236,2.09278,1.22269
43482,136.145,43.8625,2.74672,109.513,86.7203,2.02184,90.7972,0.906135,1.32553
43483,57.4973,36.1401,0.687505,45.9482,34.6494,2.47078,46.447,2.03967,2.58573
43484,88.3588,34.5866,1.56679,88.781,51.2569,1.87241,66.1184,1.52196,2.31492
43485,89.4532,49.6839,1.24053,98.9,56.0828,2.79601,42.163,2.16418,1.64762
43486,58.4217,38.7426,1.35482,143.557,76.1105,2.64068,76.174,1.47214,1.26348
43487,149.411,35.7101,2.12162,58.9918,32.6636,0.698815,54.9882,1.47829,1.94975
43488,44.5442,43.6354,1.10304,127.428,59.6453,1.02052,54.2486,2.9994,0.826083
43489,119.094,32.396,1.04907,250.173,122.383,1.401,42.9528,1.191,1.27572
43490,59.6888,44.6865,0.594994,152.912,96.7105,2.93968,56.9349,1.83943,0.714326
43491,182.147,55.7736,0.804035,121.114,58.1833,0.627547,82.044,1.47978,1.41946
43492,90.8896,65.8766,2.44965,88.366,78.0716,1.53,41.7086,1.78684,1.2858
43493,67.9249,49.9836,0.434715,84.9429,61.8742,0.455536,44.5911,1.52157,1.79291
43494,54.3422,41.383,0.753742,111.61,106.122,2.06952,4.25225,1.81199,1.34691
43495,52.3438,47.7321,1.50739,86.7449,79.6177,2.55723,28.872,1.92317,1.77189
43496,53.8244,52.6477,1.01886,45.4792,42.7396,1.31532,57.1572,0.763379,2.78748
43497,50.6136,40.1972,2.86585,133.899,117.026,1.02515,6.06513,1.10919,1.73501
43498,71.8253,40.8011,1.78184,47.2535,41.4022,1.16739,39.3147,1.60784,0.746209
43499,89.8944,51.9343,0.710357,59.2792,41.6702,0.582083,66.7777,2.20239,2.51475
43500,83.6039,42.0464,1.16256,66.4233,39.4473,1.92333,138.692,2.07548,2.39364
43501,48.2429,44.5882,1.20181,77.4057,49.8489,0.536482,112.062,1.81428,1.31705
43502,49.8568,33.6531,2.25852,200.927,144.02,1.8306,73.3014,0.625452,2.03171
43503,57.8381,52.2625,1.52566,116.891,93.9109,1.35333,103.768,0.701117,2.31607
43504,74.6823,31.2753,2.98361,132.781,38.035,1.97788,44.3878,1.34675,2.23685
43505,332.148,38.3015,1.5461,408.144,63.671,1.44142,19.8829,0.806166,0.923805
43506,65.3926,35.6013,1.2163,92.8274,54.2052,0.606768,69.1688,3.46049,1.54766
43507,63.3552,45.7663,2.04141,55.5219,40.7661,1.66757,67.4671,2.13159,2.0392
43508,195.708,74.7534,2.58497,111.656,34.4331,2.23808,88.0826,1.14112,0.673502
43509,36.6548,30.9707,0.747997,77.6497,59.237,1.22049,139.195,1.35939,2.62095
43510,47.7063,38.7916,1.17281,95.009,67.6026,1.90621,96.0962,1.27239,1.66075
43511,60.2807,44.5804,2.35082,70.4418,49.7979,1.28608,59.6649,1.73653,1.37158
43512,88.6847,51.918,0.513135,77.446,46.5064,1.0927,113.261,1.11829,2.03836
43513,46.264,42.2591,1.7827,126.037,68.82,1.47144,73.7862,0.906085,1.75546
43514,82.6225,71.3966,2.73087,147.37,32.9976,1.94868,183.431,0.851024,1.6379
43515,91.2721,39.8184,2.40455,43.0145,39.2678,1.57515,10.3337,2.34247,2.15251
43516,61.7756,33.4238,2.20873,198.291,123.214,2.88628,97.8546,0.650669,1.37949
43517,80.7617,50.2921,2.7128,54.7773,50.1489,2.38758,82.2165,1.78166,2.06224
43518,84.0735,32.7084,1.85265,124.599,78.0376,2.40561,47.355,1.23793,2.35896
43519,42.7309,41.3674,0.944388,107.613,102.6,2.91848,61.0476,1.5168,2.02033
43520,87.2334,73.1038,2.82384,68.2369,33.6938,1.5727,71.933,1.96468,1.79762
43521,62.0546,47.0525,1.8641,115.948,78.2045,1.25903,62.4557,1.78767,1.43263
43522,93.3821,63.3275,1.02429,178.026,67.9969,1.22641,97.9844,0.898532,0.726323
43523,48.361,46.8883,1.34334,61.4697,40.1671,1.31866,30.869,1.32429,2.80706
43524,74.7277,42.8057,1.37171,88.1234,78.0267,1.91271,62.4492,1.40173,1.70391
43525,34.9406,30.6535,2.60915,120.289,54.8232,2.06074,90.7681,0.712203,1.16938
43526,38.7728,32.462,0.702996,80.7153,54.0317,1.52681,27.6957,2.44277,1.49803
43527,85.3569,82.6931,2.37796,72.3163,58.4796,2.21491,40.6628,1.11661,1.73729
43528,95.8967,42.5811,0.809151,103.536,63.1636,1.23716,97.184,2.6489,2.16082
43529,86.4361,31.4012,2.11286,84.4712,68.4356,1.9706,105.629,1.3135,2.4303
43530,92.8585,76.9158,0.843871,115.896,67.9114,0.837363,100.121,1.43318,1.52844
43531,43.4003,35.0128,1.28156,47.7754,33.4897,0.636618,67.9027,0.983959,2.86318
43532,82.8909,47.3997,2.04996,83.1405,39.7058,1.99936,38.5978,2.43506,2.14249
43533,91.5004,38.9032,2.03264,145.67,90.6125,0.849359,26.7258,1.17718,0.735412
43534,76.4345,64.6355,2.22814,86.3366,37.6156,0.823545,137.696,1.30167,2.01907
43535,126.769,54.2876,1.73472,48.8137,43.0508,0.68948,68.499,1.57723,1.82529
43536,99.0172,94.0988,2.62345,115.746,90.9243,2.12971,78.9213,0.587764,0.949692
43537,63.9365,58.7896,1.90008,63.9563,36.5989,2.17939,90.955,0.834296,2.2432
43538,95.173,43.717,0.579931,100.424,52.1627,0.918867,68.2219,0.967683,0.806969
43539,43.7655,35.3556,1.03584,98.533,41.8157,0.597766,119.819,1.05347,2.65154
43540,325.758,158.219,2.58346,149.887,132.297,2.42641,80.9485,0.58992,0.856911
43541,118.242,60.5945,2.22437,59.5764,48.3547,1.25544,93.0656,2.48417,1.56285
43542,185.707,97.252,1.27944,91.6219,70.1692,2.11072,87.1731,1.52163,1.22712
43543,55.5762,50.5448,1.78844,62.9564,36.4539,1.42044,27.7858,1.89871,1.52882
43544,36.22,33.3668,2.3576,100.746,75.9972,2.61422,47.9629,2.56688,1.61152
43545,110.003,32.6268,0.983316,185.098,56.0544,1.7073,51.6651,2.9543,1.22255
43546,56.8902,49.7054,2.72776,84.7834,54.3989,1.71409,54.6158,3.44501,1.79098
43547,61.7935,46.8731,2.38113,205.61,131.058,2.56369,36.9979,0.736788,1.95113
43548,52.0035,36.4329,1.37088,61.6534,51.9717,0.555016,40.8548,1.75812,1.39764
43549,91.2835,42.5839,1.97015,74.6038,58.2682,2.6728,114.435,1.01359,1.10805
43550,83.106,74.3829,2.12546,47.1548,41.5162,2.18883,21.2383,1.88878,2.50593
43551,76.1575,64.9444,0.812514,54.317,43.5339,0.985502,57.5085,1.79499,1.06336
43552,130.495,33.8958,2.41498,60.893,31.2032,1.23324,74.0433,1.9628,2.78031
43553,48.6768,45.9464,1.92897,104.625,33.5624,0.656506,78.7519,1.54052,1.84517
43554,77.4492,54.9215,0.627874,63.314,34.964,0.571131,72.8995,1.8973,2.24681
43555,110.453,49.9049,1.42541,52.7145,39.8705,0.568233,92.4418,1.36534,2.21738
43556,104.94,49.4191,1.14141,140.89,60.6597,1.751,44.7056,1.3601,1.20733
43557,88.6463,45.865,2.85797,81.5906,77.0495,2.26529,63.4343,1.77456,0.967692
43558,177.34,61.5546,2.86624,119.526,79.38,2.20593,141.141,0.676823,1.30133
43559,84.3371,55.308,1.84596,63.505,49.4302,1.6927,65.7246,1.84608,1.81224
